TIMESTAMP,TEMPERATURE_temp1[degC],WINDSPEED_wspd1[m/s],WINDDIR_wdir1[deg],INSOLATION_irrad1[kW/m2],INSOLATION_irrad2[kW/m2],door1,door2,doorx1,doorx2,doorx3,doorx4,doorx5,doorx6,doorx7
1801999,12.6,2.8,163,-0.004,-0.002,0,0,0,1,1,1,1,1,1
1803001,12.6,2.7,162,-0.004,0,0,0,0,1,1,1,1,1,1
1803999,12.6,2.8,165,-0.004,0,0,0,0,1,1,1,1,1,1
1805000,12.6,2.7,164,-0.004,0,0,0,0,1,1,1,1,1,1
1805999,12.6,2.5,164,-0.004,0,0,0,0,1,1,1,1,1,1
1807000,12.6,2.6,149,-0.004,0,0,0,0,1,1,1,1,1,1
1807999,12.6,2.5,149,-0.004,0,0,0,0,1,1,1,1,1,1
1809000,12.6,2.8,151,-0.004,0,0,0,0,1,1,1,1,1,1
1810000,12.6,2.9,156,-0.004,0,0,0,0,1,1,1,1,1,1
1810999,12.6,2.8,159,-0.004,0,0,0,0,1,1,1,1,1,1
1812000,12.6,2.9,158,-0.004,0,0,0,0,1,1,1,1,1,0
1813000,12.6,2.6,149,-0.004,0,0,0,0,1,1,1,1,1,0
1813999,12.6,3,149,-0.004,0,0,0,0,1,1,1,1,1,0
1814999,12.6,3.1,149,-0.004,0,0,0,0,1,1,1,1,1,0
1816000,12.6,3,149,-0.004,0,0,0,0,1,1,1,1,1,0
1817000,12.6,3,160,-0.004,0,0,0,0,1,1,1,1,1,0
1818000,12.6,3,165,-0.004,0,0,0,0,1,1,1,1,1,0
1818999,12.6,2.9,160,-0.004,0,0,0,0,1,1,1,1,1,0
1819999,12.6,3,160,-0.004,0,0,0,0,1,1,1,1,1,0
1821001,12.6,2.9,161,-0.004,0,0,0,0,1,1,1,1,1,0
1821999,12.6,2.8,161,-0.004,0,0,0,0,1,1,1,1,1,0
1823000,12.6,2.8,158,-0.004,0,0,0,0,1,1,1,1,1,0
1823999,12.6,2.8,153,-0.004,0,0,0,0,1,1,1,1,1,0
1825000,12.6,2.8,158,-0.004,0,0,0,0,1,1,1,1,1,0
1826000,12.6,2.8,160,-0.004,0,0,0,0,1,1,1,1,1,0
1826999,12.6,2.7,164,-0.004,0,0,0,0,1,1,1,1,1,0
1828001,12.6,2.7,164,-0.004,0,0,0,0,1,1,1,1,1,0
1828999,12.6,2.6,168,-0.004,-0.002,0,0,0,1,1,1,1,1,0
1829999,12.6,2.5,168,-0.004,0,0,0,0,1,1,1,1,1,0
1830999,12.6,2.6,168,-0.004,0,0,0,0,1,1,1,1,1,0
1831999,12.6,2.7,168,-0.004,0,0,0,0,1,1,1,1,1,0
1833001,12.6,2.7,168,-0.004,0,0,0,0,1,1,1,1,1,0
1834000,12.6,2.8,168,-0.004,0,0,0,0,1,1,1,1,1,0
1835001,12.6,2.9,166,-0.004,0,0,0,0,1,1,1,1,1,0
1835999,12.6,2.8,166,-0.004,0,0,0,0,1,1,1,1,1,0
1836999,12.6,2.7,167,-0.004,0,0,0,0,1,1,1,1,1,0
1838000,12.6,2.5,167,-0.004,0,0,0,0,1,1,1,1,1,0
1838999,12.6,2.4,168,-0.004,0,0,0,0,1,1,1,1,1,0
1839999,12.6,2.4,164,-0.004,0,0,0,0,1,1,1,1,1,0
1841000,12.6,2.4,164,-0.004,0,0,0,0,1,1,1,1,1,0
1841999,12.6,2.5,164,-0.004,0,0,0,0,1,1,1,1,1,0
1843000,12.6,2.5,163,-0.004,0,0,0,0,1,1,1,1,1,0
1844000,12.6,2.6,163,-0.004,0,0,0,0,1,1,1,1,1,0
1845001,12.6,2.8,164,-0.004,-0.002,0,0,0,1,1,1,1,1,0
1846000,12.6,3.3,162,-0.004,0,0,0,0,1,1,1,1,1,0
1846999,12.6,3.5,193,-0.004,0,0,0,0,1,1,1,1,1,0
1848000,12.6,3.6,189,-0.004,0,0,0,0,1,1,1,1,0,1
1848999,12.6,3.6,179,-0.004,0,0,0,0,1,1,1,1,0,1
1850000,12.6,3.5,177,-0.004,0,0,0,0,1,1,1,1,0,1
1851000,12.6,3.4,172,-0.004,0,0,0,0,1,1,1,1,0,1
1852000,12.6,3.3,173,-0.004,0,0,0,0,1,1,1,1,0,1
1853000,12.6,2.9,162,-0.004,0,0,0,0,1,1,1,1,0,1
1854000,12.6,2.8,161,-0.004,0,0,0,0,1,1,1,1,0,1
1855000,12.6,2.5,168,-0.004,0,0,0,0,1,1,1,1,0,1
1856000,12.6,2.4,166,-0.004,0,0,0,0,1,1,1,1,0,1
1856999,12.6,2.4,167,-0.004,0,0,0,0,1,1,1,1,0,1
1857999,12.6,2.6,157,-0.004,0,0,0,0,1,1,1,1,0,1
1859000,12.6,2.6,155,-0.004,0,0,0,0,1,1,1,1,0,1
1860000,12.6,2.9,156,-0.004,0,0,0,0,1,1,1,1,0,1
1860999,12.6,2.8,162,-0.004,0,0,0,0,1,1,1,1,0,1
1861999,12.6,2.7,169,-0.004,0,0,0,0,1,1,1,1,0,1
1862999,12.6,2.5,172,-0.004,0,0,0,0,1,1,1,1,0,1
1863999,12.6,2.4,172,-0.004,0,0,0,0,1,1,1,1,0,1
1865000,12.6,2.3,150,-0.004,0,0,0,0,1,1,1,1,0,1
1866001,12.6,2.4,172,-0.004,0,0,0,0,1,1,1,1,0,1
1867000,12.6,2.7,169,-0.004,0,0,0,0,1,1,1,1,0,1
1868999,12.6,3.3,169,-0.004,0,0,0,0,1,1,1,1,0,1
1869999,12.6,3.5,170,-0.004,0,0,0,0,1,1,1,1,0,1
1871000,12.6,3.3,172,-0.004,0,0,0,0,1,1,1,1,0,1
1872000,12.6,3.3,170,-0.004,0,0,0,0,1,1,1,1,0,1
1872999,12.6,3.2,167,-0.004,0,0,0,0,1,1,1,1,0,1
1873999,12.6,3,161,-0.004,0,0,0,0,1,1,1,1,0,1
1876000,12.6,2.6,159,-0.004,0,0,0,0,1,1,1,1,0,1
1876999,12.6,2.6,162,-0.004,0,0,0,0,1,1,1,1,0,1
1878000,12.6,2.7,173,-0.004,0,0,0,0,1,1,1,1,0,1
1879000,12.6,2.8,173,-0.004,0,0,0,0,1,1,1,1,0,1
1879999,12.6,2.7,172,-0.004,0,0,0,0,1,1,1,1,0,1
1880999,12.6,2.8,165,-0.004,0,0,0,0,1,1,1,1,0,1
1881999,12.6,2.5,172,-0.004,0,0,0,0,1,1,1,1,0,1
1882999,12.6,2.5,172,-0.004,0,0,0,0,1,1,1,1,0,1
1884000,12.6,2.6,172,-0.004,0,0,0,0,1,1,1,1,0,1
1885000,12.6,2.8,167,-0.004,0,0,0,0,1,1,1,1,0,1
1885999,12.6,2.9,158,-0.004,0,0,0,0,1,1,1,1,0,0
1887001,12.6,2.9,153,-0.004,0,0,0,0,1,1,1,1,0,0
1888000,12.6,3,164,-0.004,0,0,0,0,1,1,1,1,0,0
1889001,12.6,3.2,165,-0.004,0,0,0,0,1,1,1,1,0,0
1890000,12.6,3.1,167,-0.004,0,0,0,0,1,1,1,1,0,0
1891000,12.6,3.1,167,-0.004,0,0,0,0,1,1,1,1,0,0
1892000,12.6,3,168,-0.004,0,0,0,0,1,1,1,1,0,0
1893000,12.6,2.9,168,-0.004,0,0,0,0,1,1,1,1,0,0
1893999,12.6,2.9,166,-0.004,0,0,0,0,1,1,1,1,0,0
1895000,12.6,3.1,164,-0.004,-0.002,0,0,0,1,1,1,1,0,0
1895999,12.6,3.1,165,-0.004,0,0,0,0,1,1,1,1,0,0
1897000,12.6,3.1,166,-0.004,0,0,0,0,1,1,1,1,0,0
1898000,12.6,3.1,168,-0.004,0,0,0,0,1,1,1,1,0,0
1899000,12.6,2.9,161,-0.004,0,0,0,0,1,1,1,1,0,0
1899999,12.6,2.8,173,-0.004,0,0,0,0,1,1,1,1,0,0
1900999,12.6,2.8,173,-0.004,-0.002,0,0,0,1,1,1,1,0,0
1902000,12.6,2.7,176,-0.004,0,0,0,0,1,1,1,1,0,0
1903000,12.6,2.6,182,-0.004,0,0,0,0,1,1,1,1,0,0
1904000,12.6,2.3,174,-0.004,0,0,0,0,1,1,1,1,0,0
1904999,12.6,2.2,176,-0.004,0,0,0,0,1,1,1,1,0,0
1906000,12.6,2.2,178,-0.004,0,0,0,0,1,1,1,1,0,0
1907001,12.6,2.1,177,-0.004,0,0,0,0,1,1,1,1,0,0
1907999,12.6,2.3,178,-0.004,0,0,0,0,1,1,1,1,0,0
1909001,12.6,2.3,177,-0.004,-0.002,0,0,0,1,1,1,1,0,0
1909999,12.6,2.3,174,-0.004,0,0,0,0,1,1,1,1,0,0
1911000,12.6,2.1,154,-0.004,0,0,0,0,1,1,1,1,0,0
1912001,12.6,2.1,165,-0.004,0,0,0,0,1,1,1,1,0,0
1912999,12.6,2.3,153,-0.004,0,0,0,0,1,1,1,1,0,0
1914000,12.6,2.4,154,-0.004,0,0,0,0,1,1,1,1,0,0
1915001,12.6,2.7,165,-0.004,0,0,0,0,1,1,1,1,0,0
1915999,12.6,3.1,162,-0.004,0,0,0,0,1,1,1,1,0,0
1917000,12.6,3.2,162,-0.004,0,0,0,0,1,1,1,1,0,0
1918000,12.6,3.2,162,-0.004,0,0,0,0,1,1,1,1,0,0
1918999,12.6,3.1,162,-0.004,-0.002,0,0,0,1,1,1,1,0,0
1920000,12.6,3.2,154,-0.004,0,0,0,0,1,1,1,1,0,0
1920999,12.6,3.2,164,-0.004,0,0,0,0,1,1,1,1,0,0
1921999,12.6,3.2,163,-0.004,0,0,0,0,1,1,1,0,1,1
1922999,12.6,3.2,169,-0.004,0,0,0,0,1,1,1,0,1,1
1924000,12.6,3.1,167,-0.004,0,0,0,0,1,1,1,0,1,1
1925000,12.6,3.1,171,-0.004,-0.002,0,0,0,1,1,1,0,1,1
1925999,12.6,3.2,165,-0.004,0,0,0,0,1,1,1,0,1,1
1927002,12.6,3.6,155,-0.004,0,0,0,0,1,1,1,0,1,1
1927999,12.6,3.4,159,-0.004,0,0,0,0,1,1,1,0,1,1
1928999,12.6,3.2,159,-0.004,0,0,0,0,1,1,1,0,1,1
1930000,12.6,3,175,-0.004,0,0,0,0,1,1,1,0,1,1
1931000,12.6,3.1,171,-0.004,0,0,0,0,1,1,1,0,1,1
1932000,12.6,2.9,172,-0.004,0,0,0,0,1,1,1,0,1,1
1933000,12.6,2.9,167,-0.004,0,0,0,0,1,1,1,0,1,1
1933999,12.6,2.6,165,-0.004,0,0,0,0,1,1,1,0,1,1
1934999,12.6,2.6,162,-0.004,0,0,0,0,1,1,1,0,1,1
1935999,12.6,2.8,160,-0.004,0,0,0,0,1,1,1,0,1,1
1936999,12.6,3.1,165,-0.004,0,0,0,0,1,1,1,0,1,1
1938000,12.6,3.2,163,-0.004,0,0,0,0,1,1,1,0,1,1
1939000,12.6,3,161,-0.004,0,0,0,0,1,1,1,0,1,1
1939999,12.6,2.9,163,-0.004,0,0,0,0,1,1,1,0,1,1
1940999,12.6,3.1,167,-0.004,0,0,0,0,1,1,1,0,1,1
1941999,12.6,3.1,168,-0.004,-0.002,0,0,0,1,1,1,0,1,1
1942999,12.6,2.9,170,-0.004,0,0,0,0,1,1,1,0,1,1
1944000,12.6,2.8,165,-0.004,0,0,0,0,1,1,1,0,1,1
1945000,12.6,2.7,168,-0.004,0,0,0,0,1,1,1,0,1,1
1945999,12.6,2.8,168,-0.004,0,0,0,0,1,1,1,0,1,1
1946999,12.6,2.6,164,-0.004,0,0,0,0,1,1,1,0,1,1
1947999,12.6,2.7,164,-0.004,0,0,0,0,1,1,1,0,1,1
1948999,12.6,2.7,164,-0.004,0,0,0,0,1,1,1,0,1,1
1949999,12.6,2.9,164,-0.004,0,0,0,0,1,1,1,0,1,1
1951000,12.6,2.9,168,-0.004,-0.002,0,0,0,1,1,1,0,1,1
1951999,12.6,2.9,168,-0.004,0,0,0,0,1,1,1,0,1,1
1952999,12.6,2.7,167,-0.004,0,0,0,0,1,1,1,0,1,1
1954000,12.6,2.7,167,-0.004,0,0,0,0,1,1,1,0,1,1
1954999,12.6,2.6,167,-0.004,0,0,0,0,1,1,1,0,1,1
1956000,12.6,2.5,168,-0.004,0,0,0,0,1,1,1,0,1,1
1956999,12.6,2.4,166,-0.004,0,0,0,0,1,1,1,0,1,1
1958000,12.6,2.2,153,-0.004,0,0,0,0,1,1,1,0,1,0
1959000,12.6,2.4,160,-0.004,0,0,0,0,1,1,1,0,1,0
1959999,12.6,2.7,160,-0.004,0,0,0,0,1,1,1,0,1,0
1960999,12.6,2.8,160,-0.004,0,0,0,0,1,1,1,0,1,0
1961999,12.6,2.7,159,-0.004,0,0,0,0,1,1,1,0,1,0
1963000,12.6,2.6,160,-0.004,0,0,0,0,1,1,1,0,1,0
1964000,12.6,2.7,160,-0.004,0,0,0,0,1,1,1,0,1,0
1964999,12.6,3.2,161,-0.004,0,0,0,0,1,1,1,0,1,0
1965999,12.6,2.9,162,-0.004,0,0,0,0,1,1,1,0,1,0
1966999,12.6,3.1,161,-0.004,0,0,0,0,1,1,1,0,1,0
1967999,12.6,3.2,165,-0.004,0,0,0,0,1,1,1,0,1,0
1968999,12.6,3.2,165,-0.004,0,0,0,0,1,1,1,0,1,0
1969999,12.6,3.2,165,-0.004,0,0,0,0,1,1,1,0,1,0
1970999,12.6,3.3,170,-0.004,0,0,0,0,1,1,1,0,1,0
1972000,12.6,3.4,166,-0.004,0,0,0,0,1,1,1,0,1,0
1972999,12.6,3.2,173,-0.004,-0.002,0,0,0,1,1,1,0,1,0
1973999,12.6,3,162,-0.004,0,0,0,0,1,1,1,0,1,0
1974999,12.7,3,166,-0.004,0,0,0,0,1,1,1,0,1,0
1976000,12.6,3,166,-0.004,0,0,0,0,1,1,1,0,1,0
1977000,12.6,3,167,-0.004,0,0,0,0,1,1,1,0,1,0
1978000,12.6,2.9,167,-0.004,0,0,0,0,1,1,1,0,1,0
1979000,12.6,2.8,164,-0.004,0,0,0,0,1,1,1,0,1,0
1980000,12.6,2.7,156,-0.004,0,0,0,0,1,1,1,0,1,0
1980999,12.6,2.5,156,-0.004,0,0,0,0,1,1,1,0,1,0
1982001,12.6,2.6,156,-0.004,0,0,0,0,1,1,1,0,1,0
1982999,12.6,2.8,157,-0.004,0,0,0,0,1,1,1,0,1,0
1984000,12.6,2.9,162,-0.004,0,0,0,0,1,1,1,0,1,0
1985001,12.6,2.9,166,-0.004,0,0,0,0,1,1,1,0,1,0
1985999,12.6,2.9,164,-0.004,0,0,0,0,1,1,1,0,1,0
1987001,12.6,2.8,165,-0.004,0,0,0,0,1,1,1,0,1,0
1988000,12.6,2.5,165,-0.004,0,0,0,0,1,1,1,0,1,0
1989000,12.6,2.4,165,-0.004,0,0,0,0,1,1,1,0,1,0
1990000,12.6,2.5,164,-0.004,0,0,0,0,1,1,1,0,1,0
1990999,12.6,2.8,162,-0.004,0,0,0,0,1,1,1,0,1,0
1992000,12.6,3,165,-0.004,0,0,0,0,1,1,1,0,1,0
1993001,12.6,3,167,-0.004,0,0,0,0,1,1,1,0,1,0
1993999,12.6,2.9,166,-0.004,0,0,0,0,1,1,1,0,0,0
1995000,12.6,3,164,-0.004,0,0,0,0,1,1,1,0,0,0
1996000,12.6,3,162,-0.004,0,0,0,0,1,1,1,0,0,0
1997000,12.6,2.9,159,-0.004,0,0,0,0,1,1,1,0,0,0
1998000,12.6,2.9,159,-0.004,0,0,0,0,1,1,1,0,0,0
1998999,12.6,3.2,163,-0.004,0,0,0,0,1,1,1,0,0,0
2000000,12.7,3.3,164,-0.004,0,0,0,0,1,1,1,0,0,0
2000999,12.6,3.2,164,-0.004,0,0,0,0,1,1,1,0,0,0
2001999,12.6,3.1,159,-0.004,0,0,0,0,1,1,1,0,0,0
2002999,12.6,3.3,157,-0.004,0,0,0,0,1,1,1,0,0,0
2004000,12.6,3.4,164,-0.004,0,0,0,0,1,1,1,0,0,0
2004999,12.6,3.3,162,-0.004,0,0,0,0,1,1,1,0,0,0
2005999,12.7,3.5,162,-0.004,0,0,0,0,1,1,1,0,0,0
2007000,12.6,3.5,162,-0.004,0,0,0,0,1,1,1,0,0,0
2007999,12.6,3.5,164,-0.004,0,0,0,0,1,1,1,0,0,0
2009000,12.6,3.5,157,-0.004,0,0,0,0,1,1,1,0,0,0
2009999,12.6,3.3,157,-0.004,0,0,0,0,1,1,1,0,0,0
2011000,12.6,3.3,168,-0.004,-0.002,0,0,0,1,1,1,0,0,0
2012000,12.6,3.2,168,-0.004,0,0,0,0,1,1,1,0,0,0
2013000,12.6,3.3,163,-0.004,0,0,0,0,1,1,1,0,0,0
2013999,12.6,3.4,157,-0.004,0,0,0,0,1,1,1,0,0,0
2015000,12.6,3.4,168,-0.004,0,0,0,0,1,1,1,0,0,0
2016000,12.7,3.2,168,-0.004,0,0,0,0,1,1,1,0,0,0
2017000,12.7,3,166,-0.004,0,0,0,0,1,1,1,0,0,0
2018000,12.6,2.7,166,-0.004,0,0,0,0,1,1,1,0,0,0
2018999,12.6,2.7,168,-0.004,0,0,0,0,1,1,1,0,0,0
2020999,12.6,2.5,166,-0.004,0,0,0,0,1,1,1,0,0,0
2022000,12.6,2.4,166,-0.004,0,0,0,0,1,1,1,0,0,0
2023000,12.6,2.4,159,-0.004,0,0,0,0,1,1,1,0,0,0
2024000,12.6,2.3,159,-0.004,0,0,0,0,1,1,1,0,0,0
2024999,12.6,2.4,165,-0.004,0,0,0,0,1,1,1,0,0,0
2026000,12.6,2.5,145,-0.004,0,0,0,0,1,1,1,0,0,0
2027000,12.7,2.5,158,-0.004,0,0,0,0,1,1,1,0,0,0
2028000,12.6,2.7,159,-0.004,0,0,0,0,1,1,1,0,0,0
2028999,12.6,2.7,164,-0.004,0,0,0,0,1,1,1,0,0,0
2030000,12.6,2.7,165,-0.004,0,0,0,0,1,1,1,0,0,0
2031003,12.6,3,163,-0.004,0,0,0,0,1,1,0,1,1,1
2031999,12.6,3.2,171,-0.004,0,0,0,0,1,1,0,1,1,1
2032999,12.6,3.1,163,-0.004,0,0,0,0,1,1,0,1,1,1
2033999,12.6,3.1,164,-0.004,0,0,0,0,1,1,0,1,1,1
2035000,12.6,3,173,-0.004,-0.002,0,0,0,1,1,0,1,1,1
2036000,12.7,3.4,175,-0.004,0,0,0,0,1,1,0,1,1,1
2036999,12.6,3.3,173,-0.004,0,0,0,0,1,1,0,1,1,1
2037999,12.6,3.2,172,-0.004,0,0,0,0,1,1,0,1,1,1
2039001,12.7,3.1,161,-0.004,0,0,0,0,1,1,0,1,1,1
2039999,12.6,3,159,-0.004,0,0,0,0,1,1,0,1,1,1
2040999,12.7,3,163,-0.004,0,0,0,0,1,1,0,1,1,1
2041999,12.6,2.9,160,-0.004,0,0,0,0,1,1,0,1,1,1
2043000,12.6,2.8,160,-0.004,0,0,0,0,1,1,0,1,1,1
2044000,12.7,2.8,161,-0.004,0,0,0,0,1,1,0,1,1,1
2045000,12.6,2.8,162,-0.004,0,0,0,0,1,1,0,1,1,1
2046000,12.6,2.7,164,-0.004,0,0,0,0,1,1,0,1,1,1
2047000,12.6,2.8,163,-0.004,0,0,0,0,1,1,0,1,1,1
2048000,12.7,2.8,161,-0.004,0,0,0,0,1,1,0,1,1,1
2049000,12.7,2.6,161,-0.004,0,0,0,0,1,1,0,1,1,1
2049999,12.6,2.4,159,-0.004,0,0,0,0,1,1,0,1,1,1
2050999,12.6,2.5,155,-0.004,0,0,0,0,1,1,0,1,1,1
2051999,12.6,2.7,155,-0.004,0,0,0,0,1,1,0,1,1,1
2052999,12.7,2.5,146,-0.004,0,0,0,0,1,1,0,1,1,1
2054000,12.6,2.8,163,-0.004,0,0,0,0,1,1,0,1,1,1
2055000,12.6,2.9,147,-0.004,0,0,0,0,1,1,0,1,1,1
2056000,12.6,3,155,-0.004,0,0,0,0,1,1,0,1,1,1
2056999,12.6,3.2,159,-0.004,0,0,0,0,1,1,0,1,1,1
2058000,12.6,3.4,157,-0.004,0,0,0,0,1,1,0,1,1,1
2059001,12.6,3.4,163,-0.004,0,0,0,0,1,1,0,1,1,1
2060000,12.6,3.3,164,-0.004,0,0,0,0,1,1,0,1,1,1
2061000,12.7,3.5,161,-0.004,-0.002,0,0,0,1,1,0,1,1,1
2062000,12.7,3.4,169,-0.004,0,0,0,0,1,1,0,1,1,1
2063000,12.6,2.9,169,-0.004,0,0,0,0,1,1,0,1,1,1
2063999,12.7,3.2,161,-0.004,0,0,0,0,1,1,0,1,1,1
2065000,12.6,3.1,159,-0.004,0,0,0,0,1,1,0,1,1,1
2066000,12.6,2.8,154,-0.004,0,0,0,0,1,1,0,1,1,1
2066999,12.7,2.8,176,-0.004,0,0,0,0,1,1,0,1,1,0
2068000,12.7,2.9,160,-0.004,0,0,0,0,1,1,0,1,1,0
2069000,12.7,2.9,162,-0.004,0,0,0,0,1,1,0,1,1,0
2069999,12.7,3.1,160,-0.004,0,0,0,0,1,1,0,1,1,0
2070999,12.7,3.2,157,-0.004,0,0,0,0,1,1,0,1,1,0
2072000,12.6,3.5,159,-0.004,0,0,0,0,1,1,0,1,1,0
2073000,12.6,3.6,167,-0.004,0,0,0,0,1,1,0,1,1,0
2073999,12.7,3.7,169,-0.004,0,0,0,0,1,1,0,1,1,0
2074999,12.7,3.4,169,-0.004,0,0,0,0,1,1,0,1,1,0
2076000,12.7,3.3,165,-0.004,0,0,0,0,1,1,0,1,1,0
2076999,12.7,2.8,164,-0.004,0,0,0,0,1,1,0,1,1,0
2077999,12.7,3,170,-0.004,0,0,0,0,1,1,0,1,1,0
2079001,12.7,3.1,170,-0.004,0,0,0,0,1,1,0,1,1,0
2080001,12.7,3.3,170,-0.004,0,0,0,0,1,1,0,1,1,0
2081000,12.7,3.4,167,-0.004,0,0,0,0,1,1,0,1,1,0
2082000,12.7,3.5,168,-0.004,0,0,0,0,1,1,0,1,1,0
2082999,12.7,3.4,170,-0.004,0,0,0,0,1,1,0,1,1,0
2084001,12.7,3.2,168,-0.004,0,0,0,0,1,1,0,1,1,0
2085000,12.7,3.1,166,-0.004,0,0,0,0,1,1,0,1,1,0
2086001,12.7,3.3,163,-0.004,0,0,0,0,1,1,0,1,1,0
2087000,12.7,3.2,160,-0.004,0,0,0,0,1,1,0,1,1,0
2087999,12.7,3.4,158,-0.004,0,0,0,0,1,1,0,1,1,0
2089000,12.7,3.4,162,-0.004,0,0,0,0,1,1,0,1,1,0
2090000,12.7,3.4,169,-0.004,0,0,0,0,1,1,0,1,1,0
2091001,12.7,3.6,160,-0.004,0,0,0,0,1,1,0,1,1,0
2091999,12.7,3.6,162,-0.004,0,0,0,0,1,1,0,1,1,0
2092999,12.6,3.5,173,-0.004,0,0,0,0,1,1,0,1,1,0
2094000,12.6,3.5,171,-0.004,0,0,0,0,1,1,0,1,1,0
2095000,12.6,3.4,177,-0.004,0,0,0,0,1,1,0,1,1,0
2095999,12.7,3.2,182,-0.004,0,0,0,0,1,1,0,1,1,0
2096999,12.6,3.2,185,-0.004,0,0,0,0,1,1,0,1,1,0
2097999,12.7,0.9,177,-0.004,0,0,0,0,1,1,0,1,1,0
2098999,12.7,3.3,174,-0.004,0,0,0,0,1,1,0,1,1,0
2099999,12.7,3,173,-0.004,0,0,0,0,1,1,0,1,1,0
2101000,12.7,2.9,173,-0.004,-0.002,0,0,0,1,1,0,1,1,0
2102000,12.7,2.9,171,-0.004,0,0,0,0,1,1,0,1,1,0
2103000,12.7,2.8,159,-0.004,0,0,0,0,1,1,0,1,0,0
2103999,12.7,3,160,-0.004,0,0,0,0,1,1,0,1,0,0
2104999,12.7,3,165,-0.004,0,0,0,0,1,1,0,1,0,0
2106000,12.6,3.1,165,-0.004,0,0,0,0,1,1,0,1,0,0
2107000,12.7,3,165,-0.004,0,0,0,0,1,1,0,1,0,0
2108000,12.7,2.8,165,-0.004,0,0,0,0,1,1,0,1,0,0
2109000,12.7,2.7,164,-0.004,0,0,0,0,1,1,0,1,0,0
2110001,12.7,2.7,165,-0.004,0,0,0,0,1,1,0,1,0,0
2110999,12.7,2.6,163,-0.004,0,0,0,0,1,1,0,1,0,0
2111999,12.7,2.6,163,-0.004,0,0,0,0,1,1,0,1,0,0
2112999,12.7,2.6,163,-0.004,0,0,0,0,1,1,0,1,0,0
2114000,12.7,2.4,162,-0.004,0,0,0,0,1,1,0,1,0,0
2115000,12.7,2.5,162,-0.004,0,0,0,0,1,1,0,1,0,0
2116000,12.7,2.6,162,-0.004,0,0,0,0,1,1,0,1,0,0
2117001,12.7,2.6,163,-0.004,0,0,0,0,1,1,0,1,0,0
2117999,12.7,2.6,162,-0.004,0,0,0,0,1,1,0,1,0,0
2118999,12.7,2.7,161,-0.004,0,0,0,0,1,1,0,1,0,0
2119999,12.7,2.8,161,-0.004,0,0,0,0,1,1,0,1,0,0
2120999,12.7,2.7,162,-0.004,0,0,0,0,1,1,0,1,0,0
2122000,12.6,2.6,163,-0.004,0,0,0,0,1,1,0,1,0,0
2123000,12.7,2.7,171,-0.004,0,0,0,0,1,1,0,1,0,0
2124000,12.7,2.9,167,-0.004,0,0,0,0,1,1,0,1,0,0
2125000,12.7,3,169,-0.004,0,0,0,0,1,1,0,1,0,0
2125999,12.7,2.8,169,-0.004,0,0,0,0,1,1,0,1,0,0
2126999,12.7,2.7,166,-0.004,0,0,0,0,1,1,0,1,0,0
2128000,12.7,2.9,168,-0.004,0,0,0,0,1,1,0,1,0,0
2129000,12.7,3,168,-0.004,0,0,0,0,1,1,0,1,0,0
2130000,12.7,2.8,169,-0.004,0,0,0,0,1,1,0,1,0,0
2130999,12.7,2.7,161,-0.004,0,0,0,0,1,1,0,1,0,0
2132001,12.7,2.7,161,-0.004,0,0,0,0,1,1,0,1,0,0
2133001,12.7,2.8,161,-0.004,0,0,0,0,1,1,0,1,0,0
2134000,12.7,2.9,162,-0.004,0,0,0,0,1,1,0,1,0,0
2135000,12.7,3,164,-0.004,0,0,0,0,1,1,0,1,0,0
2135999,12.7,2.8,164,-0.004,0,0,0,0,1,1,0,1,0,0
2137001,12.7,2.7,168,-0.004,0,0,0,0,1,1,0,1,0,0
2138000,12.7,2.6,168,-0.004,-0.002,0,0,0,1,1,0,1,0,0
2138999,12.7,2.8,168,-0.004,0,0,0,0,1,1,0,0,1,1
2139999,12.7,3,167,-0.004,0,0,0,0,1,1,0,0,1,1
2141000,12.7,3,165,-0.004,0,0,0,0,1,1,0,0,1,1
2142000,12.7,2.9,166,-0.004,0,0,0,0,1,1,0,0,1,1
2144000,12.7,2.7,166,-0.004,0,0,0,0,1,1,0,0,1,1
2145000,12.7,2.7,164,-0.004,0,0,0,0,1,1,0,0,1,1
2145999,12.7,2.7,165,-0.004,0,0,0,0,1,1,0,0,1,1
2147000,12.7,2.7,165,-0.004,0,0,0,0,1,1,0,0,1,1
2147999,12.7,2.6,165,-0.004,0,0,0,0,1,1,0,0,1,1
2148999,12.7,2.4,165,-0.004,0,0,0,0,1,1,0,0,1,1
2150000,12.7,2.3,169,-0.004,0,0,0,0,1,1,0,0,1,1
2151000,12.7,2.1,167,-0.004,0,0,0,0,1,1,0,0,1,1
2152000,12.7,2.2,165,-0.004,-0.002,0,0,0,1,1,0,0,1,1
2153000,12.7,2.5,167,-0.004,0,0,0,0,1,1,0,0,1,1
2154000,12.7,3,177,-0.004,0,0,0,0,1,1,0,0,1,1
2155000,12.7,3.1,173,-0.004,0,0,0,0,1,1,0,0,1,1
2155999,12.7,2.8,174,-0.004,0,0,0,0,1,1,0,0,1,1
2157001,12.7,2.8,166,-0.004,0,0,0,0,1,1,0,0,1,1
2158000,12.7,2.9,173,-0.004,0,0,0,0,1,1,0,0,1,1
2159000,12.7,2.7,171,-0.004,0,0,0,0,1,1,0,0,1,1
2160000,12.7,2.4,169,-0.004,0,0,0,0,1,1,0,0,1,1
2161000,12.7,2.3,161,-0.004,0,0,0,0,1,1,0,0,1,1
