TIMESTAMP,TEMPERATURE_temp1[degC],WINDSPEED_wspd1[m/s],WINDDIR_wdir1[deg],INSOLATION_irrad1[kW/m2],INSOLATION_irrad2[kW/m2]
2700000,12.8,2.9,165,-0.004,0
2701000,12.8,2.8,167,-0.004,0
2702000,12.8,2.5,165,-0.004,0
2702999,12.8,2.9,173,-0.004,0
2704000,12.7,3.2,168,-0.004,0
2704999,12.8,3.4,154,-0.004,0
2705999,12.8,3.4,154,-0.004,0
2707000,12.8,3.2,164,-0.004,0
2708000,12.8,3.1,164,-0.004,0
2709001,12.8,2.9,162,-0.004,0
2710000,12.8,2.8,164,-0.004,-0.002
2710999,12.8,2.7,165,-0.004,0
2711999,12.8,2.9,168,-0.004,0
2713000,12.8,2.9,176,-0.004,0
2714000,12.8,2.8,179,-0.004,0
2714999,12.8,2.5,170,-0.004,0
2716000,12.8,2.4,169,-0.004,0
2716999,12.8,2.3,168,-0.004,0
2717999,12.8,2.5,169,-0.004,0
2719000,12.8,2.4,173,-0.004,0
2720000,12.8,2.5,163,-0.004,0
2720999,12.8,2.5,159,-0.004,0
2722001,12.8,2.7,159,-0.004,0
2722999,12.8,2.7,162,-0.004,0
2724000,12.8,2.6,162,-0.004,0
2725000,12.8,2.8,161,-0.004,0
2726000,12.8,3.1,161,-0.004,-0.002
2727000,12.8,3.2,156,-0.004,0
2728000,12.8,3.1,157,-0.004,0
2729000,12.8,3.1,158,-0.004,0
2730000,12.8,3.1,165,-0.004,0
2730999,12.8,2.9,165,-0.004,0
2731999,12.8,2.9,165,-0.004,0
2733000,12.8,2.9,165,-0.004,0
2734000,12.8,3,163,-0.004,0
2735000,12.8,2.9,163,-0.004,0
2736001,12.8,2.7,164,-0.004,0
2737000,12.8,2.6,164,-0.004,0
2737999,12.8,2.5,163,-0.004,0
2740000,12.8,2.9,163,-0.004,-0.002
2741000,12.8,2.9,163,-0.004,0
2741999,12.8,2.9,167,-0.004,0
2743999,12.8,2.9,165,-0.004,0
2745000,12.8,2.8,166,-0.004,0
2746000,12.8,2.7,165,-0.004,0
2746999,12.8,2.6,168,-0.004,0
2748000,12.8,2.6,171,-0.004,0
2748999,12.8,2.8,170,-0.004,0
2749999,12.8,2.6,168,-0.004,0
2751000,12.8,2.6,169,-0.004,0
2752000,12.8,2.5,169,-0.004,0
2753000,12.8,2.4,163,-0.004,0
2754000,12.8,2.2,147,-0.004,0
2755000,12.8,2.1,158,-0.004,0
2755999,12.8,2.2,160,-0.004,0
2757000,12.8,2.6,168,-0.004,0
2758000,12.8,3.1,171,-0.004,0
2759000,12.8,3.3,169,-0.004,0
2760000,12.8,3.1,169,-0.004,0
2761000,12.8,2.9,167,-0.004,0
2762001,12.8,2.7,166,-0.004,0
2763000,12.8,2.6,158,-0.004,0
2763999,12.8,2.3,160,-0.004,0
2765000,12.8,2.3,163,-0.004,0
2766000,12.8,2.5,168,-0.004,0
2767000,12.8,2.5,168,-0.004,0
2768000,12.8,2.4,169,-0.004,0
2768999,12.8,2.5,169,-0.004,0
2770000,12.8,2.6,169,-0.004,0
2770999,12.8,2.6,168,-0.004,0
2772001,12.8,2.7,163,-0.004,0
2773000,12.8,2.8,161,-0.004,0
2773999,12.8,2.8,155,-0.004,0
2774999,12.8,2.6,156,-0.004,0
2775999,12.8,2.5,160,-0.004,0
2777000,12.8,2.3,164,-0.004,0
2778000,12.8,2.3,164,-0.004,0
2779000,12.8,2.5,154,-0.004,0
2780000,12.8,2.6,151,-0.004,0
2780999,12.8,2.6,145,-0.004,0
2781999,12.8,2.8,157,-0.004,0
2782999,12.8,2.4,158,-0.004,0
2784000,12.8,2.4,155,-0.004,0
2785000,12.8,2.5,154,-0.004,0
2785999,12.8,2.5,153,-0.004,0
2787000,12.8,2.6,148,-0.004,0
2788000,12.8,2.6,145,-0.004,0
2788999,12.8,2.5,146,-0.004,0
2789999,12.8,2.5,153,-0.004,0
2790999,12.8,2.7,161,-0.004,0
2792000,12.8,2.5,160,-0.004,0
2793000,12.8,2.4,160,-0.004,0
2794000,12.8,2.4,159,-0.004,0
2795001,12.8,2.5,161,-0.004,0
2795999,12.8,2.9,160,-0.004,0
2796999,12.8,3.1,145,-0.004,0
2798000,12.8,3,161,-0.004,0
2799000,12.8,2.9,166,-0.004,0
2800000,12.8,3,166,-0.004,0
2801001,12.8,3.5,167,-0.004,0
2801999,12.8,3.5,160,-0.004,0
2802999,12.8,3.6,160,-0.004,0
2803999,12.8,3.3,151,-0.004,0
2804999,12.8,3,158,-0.004,0
2806000,12.8,2.7,163,-0.004,0
2807001,12.8,2.5,165,-0.004,0
2807999,12.8,2.5,162,-0.004,0
2809001,12.8,2.7,152,-0.004,0
2810000,12.8,2.8,156,-0.004,0
2811000,12.8,2.8,159,-0.004,0
2812000,12.8,2.7,162,-0.004,0
2812999,12.8,2.8,163,-0.004,0
2813999,12.8,2.8,165,-0.004,-0.002
2814999,12.8,2.5,168,-0.004,0
2815999,12.8,2.5,169,-0.004,0
2816999,12.8,2.4,169,-0.004,0
2817999,12.8,2.3,165,-0.004,0
2819000,12.8,2.5,165,-0.004,0
2820001,12.8,2.4,166,-0.004,0
2821000,12.8,2.5,164,-0.004,0
2822000,12.8,2.9,164,-0.004,0
2822999,12.8,3.2,150,-0.004,0
2824000,12.8,2.8,155,-0.004,0
2825000,12.8,2.9,161,-0.004,0
2826000,12.8,3.3,170,-0.004,0
2826999,12.8,3.3,166,-0.004,0
2827999,12.8,3.2,169,-0.004,0
2828999,12.8,3.1,163,-0.004,0
2830000,12.8,2.9,163,-0.004,0
2831000,12.8,2.6,164,-0.004,0
2832000,12.8,2.5,165,-0.004,0
2833000,12.8,2.5,165,-0.004,0
2834000,12.8,2.4,164,-0.004,0
2834999,12.8,2.5,161,-0.004,0
2836000,12.8,2.4,160,-0.004,0
2837000,12.8,2.6,145,-0.004,0
2838000,12.8,2.7,155,-0.004,0
2838999,12.8,2.7,157,-0.004,0
2840000,12.8,2.5,157,-0.004,0
2841001,12.8,2.7,157,-0.004,0
2841999,12.8,2.7,158,-0.004,0
2842999,12.8,2.7,162,-0.004,0
2843999,12.8,2.8,170,-0.004,0
2845000,12.8,2.7,168,-0.004,0
2846000,12.8,2.6,170,-0.004,0
2846999,12.8,2.5,169,-0.004,0
2848000,12.8,2.5,169,-0.004,0
2849000,12.8,2.5,168,-0.004,0
2850000,12.8,2.4,155,-0.004,0
2851000,12.8,2.6,156,-0.004,0
2852000,12.8,2.6,155,-0.004,0
2853000,12.8,2.6,155,-0.004,0
2854000,12.8,2.5,160,-0.004,0
2854999,12.8,2.6,161,-0.004,0
2855999,12.8,2.6,158,-0.004,0
2856999,12.8,2.7,154,-0.004,0
2858000,12.8,2.7,155,-0.004,0
2858999,12.8,2.7,156,-0.004,0
2860000,12.8,2.5,161,-0.004,0
2860999,12.8,2.6,168,-0.004,0
2861999,12.8,2.6,167,-0.004,0
2863000,12.8,2.6,168,-0.004,0
2864000,12.8,2.7,167,-0.004,0
2865000,12.8,2.5,165,-0.004,0
2866000,12.8,2.4,160,-0.004,0
2866999,12.8,2.6,163,-0.004,0
2867999,12.8,2.6,162,-0.004,0
2868999,12.8,2.4,164,-0.004,0
2869999,12.8,2.4,163,-0.004,0
2871000,12.8,2.3,163,-0.004,0
2872000,12.8,2.5,165,-0.004,0
2873000,12.8,2.7,169,-0.004,0
2873999,12.8,2.8,155,-0.004,0
2874999,12.8,2.5,156,-0.004,0
2875999,12.8,2.5,158,-0.004,0
2877000,12.8,2.8,158,-0.004,0
2879000,12.8,3,165,-0.004,0
2879999,12.8,3.1,155,-0.004,0
2880999,12.8,3.3,160,-0.004,0
2881999,12.8,3.3,162,-0.004,0
2883000,12.8,3.5,163,-0.004,0
2884000,12.8,3.3,163,-0.004,0
2885000,12.8,3.4,172,-0.004,0
2886000,12.8,3.5,175,-0.004,0
2887001,12.8,3.2,175,-0.004,0
2888999,12.8,3.1,176,-0.004,0
2890000,12.8,3,169,-0.004,0
2891000,12.8,2.7,171,-0.004,0
2892000,12.8,2.7,176,-0.004,0
2892999,12.8,2.8,182,-0.004,0
2893999,12.8,2.8,184,-0.004,0
2894999,12.8,2.9,183,-0.004,0
2896000,12.8,2.6,181,-0.004,0
2897000,12.8,2.5,181,-0.004,0
2898000,12.8,2.5,181,-0.004,0
2898999,12.8,2.6,184,-0.004,0
2900000,12.8,2.4,155,-0.004,0
2901000,12.8,2.5,163,-0.004,0
2901999,12.8,2.5,163,-0.004,0
2902999,12.8,2.4,166,-0.004,0
2904000,12.8,2.8,162,-0.004,0
2905000,12.8,2.7,172,-0.004,0
2906000,12.8,2.8,172,-0.004,0
2906999,12.8,2.8,171,-0.004,0
2907999,12.8,3,170,-0.004,0
2909000,12.8,3.1,170,-0.004,0
2910000,12.8,2.8,171,-0.004,0
2911000,12.8,2.8,167,-0.004,0
2912000,12.8,3.2,165,-0.004,0
2913000,12.8,3.2,169,-0.004,0
2914000,12.8,3.3,171,-0.004,0
2914999,12.8,3.4,165,-0.004,0
2915999,12.8,3.2,165,-0.004,0
2917000,12.8,3,169,-0.004,0
2918000,12.8,3,181,-0.004,0
2918999,12.8,3.1,172,-0.004,0
2920000,12.8,3.1,170,-0.004,0
2921000,12.8,3.1,173,-0.004,0
2921999,12.8,3.4,175,-0.004,0
2922999,12.8,3.2,173,-0.004,0
2924000,12.8,3.2,167,-0.004,0
2925000,12.8,3.2,164,-0.004,-0.002
2925999,12.8,3.3,166,-0.004,0
2926999,12.8,3.1,174,-0.004,0
2927999,12.8,2.9,169,-0.004,0
2929000,12.8,2.6,164,-0.004,0
2930000,12.8,2.6,161,-0.004,0
2930999,12.8,2.5,159,-0.004,0
2932001,12.8,2.5,155,-0.004,-0.002
2932999,12.8,2.6,161,-0.004,0
2933999,12.8,2.7,175,-0.004,0
2934999,12.8,2.8,176,-0.004,0
2936000,12.8,3.1,169,-0.004,0
2937000,12.8,3.4,164,-0.004,0
2937999,12.8,3.3,166,-0.004,0
2938999,12.8,3.3,166,-0.004,0
2939999,12.8,3.5,168,-0.004,0
2941000,12.8,3.7,157,-0.004,0
2942000,12.8,3.4,173,-0.004,0
2942999,12.8,2.9,172,-0.004,0
2944000,12.8,2.7,176,-0.004,0
2945000,12.8,2.8,174,-0.004,0
2946000,12.8,2.7,171,-0.004,0
2947000,12.8,2.8,173,-0.004,0
2947999,12.8,3,173,-0.004,0
2949001,12.8,3.1,172,-0.004,0
2950000,12.8,3.3,173,-0.004,0
2951000,12.8,3.1,169,-0.004,0
2952000,12.8,3.1,169,-0.004,0
2953001,12.8,3.2,170,-0.004,0
2954001,12.8,3.4,168,-0.004,0
2954999,12.8,3.3,160,-0.004,0
2956000,12.8,3.3,161,-0.004,0
2956999,12.8,3.5,161,-0.004,0
2958001,12.8,3.5,161,-0.004,0
2959000,12.8,3.4,169,-0.004,0
2960000,12.8,3.3,169,-0.004,0
2961000,12.8,3.4,169,-0.004,0
2962000,12.8,3.3,171,-0.004,0
2963000,12.8,3.2,171,-0.004,0
2964000,12.8,3.3,170,-0.004,0
2964999,12.8,3.2,168,-0.004,-0.002
2965999,12.8,3,168,-0.004,0
2966999,12.8,2.9,168,-0.004,0
2968000,12.8,2.9,169,-0.004,0
2969000,12.8,2.9,169,-0.004,0
2970000,12.8,2.8,167,-0.004,0
2970999,12.8,2.6,169,-0.004,0
2972000,12.8,2.5,170,-0.004,0
2973000,12.8,2.8,167,-0.004,0
2973999,12.8,2.8,169,-0.004,0
2975000,12.8,2.7,168,-0.004,0
2976000,12.8,2.6,172,-0.004,0
2977000,12.8,2.7,176,-0.004,0
2977999,12.8,2.9,176,-0.004,0
2979000,12.8,2.8,170,-0.004,0
2980000,12.8,2.9,171,-0.004,0
2980999,12.8,2.9,171,-0.004,0
2982000,12.8,2.7,170,-0.004,0
2983000,12.8,2.7,164,-0.004,0
2983999,12.8,2.7,165,-0.004,0
2984999,12.8,2.6,166,-0.004,0
2986001,12.8,2.7,166,-0.004,0
2986999,12.8,2.5,168,-0.004,0
2988000,12.8,2.4,170,-0.004,0
2989004,12.8,2.3,170,-0.004,0
2990000,12.8,2.3,159,-0.004,0
2991000,12.8,2.3,159,-0.004,0
2992001,12.8,2.4,162,-0.004,0
2992999,12.8,2.4,165,-0.004,0
2994000,12.8,2.4,162,-0.004,0
2995000,12.8,2.3,162,-0.004,0
2995999,12.8,2.7,162,-0.004,0
2997000,12.8,2.9,164,-0.004,0
2998000,12.8,2.9,165,-0.004,0
2998999,12.8,3,167,-0.004,0
3000000,12.8,3,166,-0.004,0
3000999,12.8,3.1,169,-0.004,0
3002000,12.8,3,167,-0.004,0
3003000,12.8,2.9,168,-0.004,0
3003999,12.8,2.8,166,-0.004,0
3004999,12.8,2.9,167,-0.004,0
3005999,12.8,2.7,165,-0.004,0
3007000,12.8,2.9,169,-0.004,0
3008000,12.8,3,169,-0.004,0
3009000,12.8,3,169,-0.004,0
3009999,12.8,2.6,167,-0.004,0
3010999,12.8,2.5,168,-0.004,0
3011999,12.8,2.5,167,-0.004,0
3012999,12.8,2.6,168,-0.004,0
3013999,12.8,2.6,157,-0.004,0
3015000,12.8,2.7,166,-0.004,0
3015999,12.8,2.8,166,-0.004,0
3017000,12.8,2.8,169,-0.004,0
3018000,12.8,2.8,170,-0.004,0
3018999,12.8,2.8,169,-0.004,0
3019999,12.8,2.6,168,-0.004,-0.002
3021000,12.8,2.8,168,-0.004,0
3022000,12.8,2.7,165,-0.004,0
3022999,12.8,2.7,164,-0.004,0
3024001,12.8,2.6,164,-0.004,0
3024999,12.8,2.5,164,-0.004,0
3026001,12.8,2.6,164,-0.004,0
3026999,12.8,2.7,158,-0.004,0
3028000,12.8,2.7,171,-0.004,0
3029000,12.8,2.7,157,-0.004,0
3029999,12.8,2.6,166,-0.004,0
3031000,12.8,2.5,166,-0.004,0
3032001,12.8,2.5,166,-0.004,0
3033000,12.8,2.4,165,-0.004,0
3034000,12.8,2.8,169,-0.004,0
3035000,12.8,2.9,169,-0.004,0
3035999,12.8,2.9,170,-0.004,0
3036999,12.8,3,168,-0.004,0
3037999,12.8,3.1,169,-0.004,0
3038999,12.8,3.1,170,-0.004,0
3040001,12.8,2.9,168,-0.004,0
3041000,12.8,2.8,171,-0.004,0
3041999,12.8,2.6,170,-0.004,0
3043000,12.8,2.6,163,-0.004,0
3043999,12.8,2.7,160,-0.004,0
3046001,12.8,2.6,163,-0.004,0
3047000,12.8,2.5,169,-0.004,0
3048000,12.8,2.6,169,-0.004,0
3049000,12.8,2.9,173,-0.004,0
3050000,12.8,2.6,172,-0.004,0
3051000,12.8,2.3,170,-0.004,0
3051999,12.8,2.3,170,-0.004,0
3052999,12.8,2.2,169,-0.004,0
3053999,12.8,2.1,171,-0.004,0
3055000,12.8,2,174,-0.004,0
3055999,12.8,2,174,-0.004,0
3057000,12.8,2.2,174,-0.004,0
3058000,12.8,2.6,174,-0.004,0
3058999,12.8,2.6,173,-0.004,0
3059999,12.8,2.7,172,-0.004,0
3061000,12.8,2.4,172,-0.004,0
3062000,12.8,2.5,172,-0.004,0
3062999,12.8,2.6,169,-0.004,0
3063999,12.8,2.7,169,-0.004,0
3064999,12.8,2.7,169,-0.004,0
3066000,12.8,2.6,165,-0.004,0
3067000,12.8,2.7,164,-0.004,0
3068000,12.8,2.7,164,-0.004,0
3069000,12.8,2.6,164,-0.004,0
3069999,12.8,2.6,162,-0.004,0
3070999,12.8,2.6,159,-0.004,0
3072001,12.8,2.6,160,-0.004,0
3073000,12.8,2.4,163,-0.004,0
3074000,12.8,2.4,164,-0.004,0
3075000,12.8,2.4,165,-0.004,0
3075999,12.8,2.3,165,-0.004,0
3076999,12.8,2.3,167,-0.004,0
3078000,12.8,2.1,171,-0.004,0
3079000,12.8,2.1,171,-0.004,0
3079999,12.8,2.1,171,-0.004,0
3081000,12.8,2.2,171,-0.004,0
3082000,12.8,2.4,169,-0.004,0
3082999,12.8,2.5,169,-0.004,0
3083999,12.8,2.3,179,-0.004,0
3085001,12.8,2.3,174,-0.004,0
3086000,12.8,2.3,184,-0.004,0
3087000,12.8,2.4,184,-0.004,0
3088000,12.8,2.8,182,-0.004,0
3089000,12.8,2.7,180,-0.004,0
3090999,12.8,2.6,176,-0.004,0
3092000,12.8,2.5,174,-0.004,0
3093000,12.8,2.4,174,-0.004,0
3094000,12.8,2.5,174,-0.004,0
3095000,12.8,2.8,171,-0.004,0
3096000,12.8,2.6,154,-0.004,0
3096999,12.8,2.7,158,-0.004,0
3098000,12.8,2.5,177,-0.004,0
3099000,12.8,2.6,174,-0.004,0
3099999,12.8,2.5,173,-0.004,0
3101000,12.8,2.3,174,-0.004,-0.002
3101999,12.8,2,174,-0.004,0
3103001,12.8,2.1,171,-0.004,0
3104000,12.8,2.4,171,-0.004,0
3105000,12.8,2.4,174,-0.004,0
3105999,12.8,2.4,174,-0.004,0
3107000,12.8,2.5,173,-0.004,0
3108000,12.8,2.4,172,-0.004,0
3108999,12.8,2.4,172,-0.004,0
3109999,12.8,2.5,172,-0.004,0
3110999,12.8,2.3,170,-0.004,0
3112000,12.8,2.3,170,-0.004,0
3112999,12.8,2.2,171,-0.004,0
3114000,12.8,2.2,171,-0.004,0
3115000,12.8,2.2,171,-0.004,0
3115999,12.8,2.1,171,-0.004,0
3116999,12.8,2.1,170,-0.004,0
3117999,12.8,2.2,170,-0.004,0
3118999,12.8,2.3,160,-0.004,0
3120000,12.8,2.4,160,-0.004,0
3121000,12.8,2.3,160,-0.004,0
3122000,12.8,2.5,161,-0.004,0
3122999,12.8,2.5,165,-0.004,0
3124000,12.8,2.7,172,-0.004,0
3124999,12.8,2.6,177,-0.004,0
3125999,12.8,2.5,174,-0.004,0
3127000,12.8,2.5,175,-0.004,0
3128000,12.8,2.5,175,-0.004,0
3129000,12.8,2.4,173,-0.004,0
3129999,12.8,2.3,159,-0.004,0
3131001,12.8,2.3,159,-0.004,0
3131999,12.8,2.3,165,-0.004,0
3133000,12.8,2.3,164,-0.004,0
3134000,12.8,2.3,161,-0.004,0
3135003,12.8,2.3,161,-0.004,0
3136000,12.8,2.4,164,-0.004,0
3136999,12.8,2.4,165,-0.004,0
3137999,12.8,2.5,168,-0.004,0
3138999,12.8,2.8,168,-0.004,0
3139999,12.8,2.9,165,-0.004,0
3141000,12.8,2.9,166,-0.004,0
3142000,12.8,2.8,169,-0.004,0
3142999,12.8,2.8,169,-0.004,0
3143999,12.8,2.9,168,-0.004,0
3145999,12.8,3,167,-0.004,0
3147000,12.8,2.9,167,-0.004,0
3148000,12.8,2.7,161,-0.004,0
3149999,12.8,3,162,-0.004,0
3151000,12.8,2.9,162,-0.004,0
3152000,12.8,2.6,165,-0.004,0
3153000,12.8,2.4,167,-0.004,0
3154000,12.8,2.4,167,-0.004,0
3155000,12.8,2.6,166,-0.004,0
3156000,12.8,2.7,167,-0.004,0
3157001,12.8,2.7,169,-0.004,0
3157999,12.8,2.7,169,-0.004,0
3159000,12.8,2.8,167,-0.004,0
3160000,12.8,2.8,168,-0.004,0
3161000,12.8,2.7,168,-0.004,0
3162000,12.8,2.5,169,-0.004,0
3162999,12.8,2.4,170,-0.004,0
3163999,12.8,2.4,170,-0.004,0
3165000,12.8,2.3,170,-0.004,0
3166000,12.8,2.3,170,-0.004,0
3167000,12.8,2.3,167,-0.004,0
3167999,12.8,2.4,169,-0.004,0
3168999,12.8,2.4,169,-0.004,0
3169999,12.8,2.4,170,-0.004,0
3170999,12.8,2.6,170,-0.004,0
3171999,12.8,2.8,165,-0.004,0
3173000,12.8,2.8,164,-0.004,0
3174000,12.8,2.7,164,-0.004,0
3175000,12.8,2.7,164,-0.004,0
3176000,12.8,2.7,164,-0.004,0
3177000,12.8,2.7,164,-0.004,0
3177999,12.8,2.7,165,-0.004,0
3179000,12.8,2.7,165,-0.004,0
3179999,12.8,2.7,166,-0.004,0
3181000,12.8,2.9,167,-0.004,0
3181999,12.8,2.8,172,-0.004,0
3183000,12.8,2.6,173,-0.004,0
3183999,12.8,2.6,171,-0.004,0
3184999,12.8,2.6,172,-0.004,0
3187000,12.8,2.3,172,-0.004,0
3187999,12.8,2.2,173,-0.004,0
3188999,12.8,2.3,174,-0.004,0
3190000,12.8,2.2,172,-0.004,0
3191000,12.8,1.9,174,-0.004,0
3191999,12.8,1.9,173,-0.004,0
3193000,12.8,2,174,-0.004,0
3193999,12.8,2.2,174,-0.004,0
3195000,12.8,2.5,184,-0.004,0
3196000,12.8,2.6,184,-0.004,0
3196999,12.8,2.5,174,-0.004,0
3199000,12.8,2.8,167,-0.004,0
3200000,12.8,2.8,166,-0.004,0
3201000,12.8,2.7,168,-0.004,0
3201999,12.8,2.7,168,-0.004,0
3202999,12.8,2.6,168,-0.004,0
3203999,12.8,2.5,172,-0.004,0
3205000,12.8,2.4,172,-0.004,0
3206000,12.8,2.3,179,-0.004,0
3207000,12.8,2.3,175,-0.004,0
3207999,12.8,2.1,175,-0.004,0
3208999,12.8,2,174,-0.004,0
3210000,12.8,2.1,174,-0.004,0
3210999,12.8,2.2,167,-0.004,0
3212000,12.8,2.2,165,-0.004,0
3213000,12.8,2.3,165,-0.004,0
3214000,12.8,2.3,168,-0.004,0
3215001,12.8,2.3,170,-0.004,0
3216000,12.8,2.3,170,-0.004,0
3217000,12.8,2.2,171,-0.004,0
3217999,12.8,2.1,171,-0.004,0
3219000,12.8,2.2,172,-0.004,0
3219999,12.8,2.1,172,-0.004,0
3221000,12.8,2.2,173,-0.004,0
3222000,12.8,2.2,172,-0.004,-0.002
3222999,12.8,2.3,170,-0.004,0
3223999,12.8,2.5,170,-0.004,0
3225000,12.8,2.7,170,-0.004,0
3225999,12.8,2.7,171,-0.004,0
3227000,12.8,2.6,172,-0.004,0
3227999,12.8,2.6,177,-0.004,0
3228999,12.8,2.7,178,-0.004,0
3230000,12.8,2.6,178,-0.004,0
3230999,12.8,2.6,178,-0.004,0
3232000,12.8,2.5,178,-0.004,0
3233000,12.8,2.6,178,-0.004,0
3233999,12.8,2.6,175,-0.004,0
3235000,12.8,2.6,175,-0.004,0
3236000,12.8,2.5,180,-0.004,0
3237000,12.8,2.6,182,-0.004,0
3237999,12.8,2.5,181,-0.004,-0.002
3239000,12.8,2.4,181,-0.004,0
3240000,12.8,2.4,177,-0.004,0
3241000,12.8,2.3,176,-0.004,0
3241999,12.8,2.3,167,-0.004,0
3243000,12.8,2.6,175,-0.004,0
3244000,12.8,2.6,171,-0.004,0
3244999,12.8,2.7,172,-0.004,0
3246000,12.8,2.9,171,-0.004,0
3246999,12.8,3.2,171,-0.004,0
3247999,12.8,3.1,157,-0.004,0
3248999,12.8,2.6,160,-0.004,0
3250000,12.8,2.5,172,-0.004,0
3251000,12.8,2.3,173,-0.004,0
3252000,12.8,2.2,174,-0.004,0
3253000,12.8,2.1,173,-0.004,0
3254000,12.8,2.2,173,-0.004,0
3254999,12.8,2.6,176,-0.004,0
3255999,12.8,2.9,178,-0.004,0
3256999,12.8,2.9,177,-0.004,0
3258000,12.8,2.9,177,-0.004,0
3259000,12.8,3,179,-0.004,0
3260000,12.8,3.1,185,-0.004,0
3261000,12.8,2.8,183,-0.004,0
3261999,12.8,2.8,175,-0.004,0
3262999,12.8,2.8,175,-0.004,0
3263999,12.8,2.7,169,-0.004,0
3264999,12.8,2.6,176,-0.004,0
3266000,12.8,2.5,180,-0.004,0
3266999,12.8,2.4,170,-0.004,0
3268001,12.8,2.7,161,-0.004,0
3268999,12.8,2.7,174,-0.004,0
3269999,12.8,2.8,174,-0.004,0
3270999,12.8,2.7,172,-0.004,0
3272000,12.8,2.8,174,-0.004,0
3273000,12.8,2.7,174,-0.004,0
3273999,12.8,2.6,173,-0.004,0
3274999,12.8,2.5,172,-0.004,0
3275999,12.8,2.5,172,-0.004,0
3276999,12.8,2.5,171,-0.004,0
3278000,12.8,2.7,171,-0.004,0
3279000,12.8,2.8,165,-0.004,0
3280000,12.8,3,163,-0.004,0
3281000,12.8,2.9,163,-0.004,0
3281999,12.8,2.6,163,-0.004,0
3283000,12.8,2.4,165,-0.004,0
3284001,12.8,2.5,165,-0.004,0
3285000,12.8,2.5,165,-0.004,0
3286000,12.8,2.4,172,-0.004,0
3287000,12.8,2.3,171,-0.004,0
3288000,12.8,2.3,171,-0.004,0
3288999,12.8,2.5,173,-0.004,0
3290000,12.8,2.6,169,-0.004,0
3291000,12.8,2.8,167,-0.004,0
3292000,12.8,2.9,167,-0.004,0
3293000,12.8,2.9,167,-0.004,0
3294000,12.8,2.8,167,-0.004,0
3295001,12.8,2.7,166,-0.004,0
3296003,12.8,2.7,161,-0.004,0
3296999,12.8,2.6,161,-0.004,0
3298000,12.8,2.5,170,-0.004,0
3299000,12.8,2.6,169,-0.004,0
3300000,12.8,2.5,168,-0.004,0
3301000,12.8,2.5,180,-0.004,0
3302000,12.8,2.5,181,-0.004,0
3303000,12.8,2.4,174,-0.004,0
3304000,12.8,2.4,174,-0.004,0
3305000,12.8,2.4,175,-0.004,0
3305999,12.8,2.3,175,-0.004,0
3307000,12.8,2.2,174,-0.004,0
3307999,12.8,2.2,174,-0.004,0
3309999,12.8,2.4,172,-0.004,0
3310999,12.8,2.3,168,-0.004,0
3311999,12.8,2.1,168,-0.004,0
3313000,12.8,2.1,163,-0.004,0
3314000,12.8,2.3,160,-0.004,0
3315000,12.8,2.1,161,-0.004,0
3316000,12.8,2.1,161,-0.004,0
3317000,12.8,2.2,161,-0.004,0
3318000,12.8,2.4,160,-0.004,0
3318999,12.8,2.4,156,-0.004,0
3320000,12.8,2.3,157,-0.004,0
3320999,12.8,2.3,158,-0.004,0
3322001,12.8,2.3,161,-0.004,0
3322999,12.8,2.3,163,-0.004,0
3323999,12.8,2.4,164,-0.004,0
3325000,12.8,2.9,161,-0.004,0
3325999,12.8,2.7,162,-0.004,0
3326999,12.8,2.8,161,-0.004,0
3327999,12.8,2.9,163,-0.004,0
3329000,12.8,2.7,162,-0.004,0
3329999,12.8,2.7,164,-0.004,-0.002
3331000,12.8,3,173,-0.004,0
3332000,12.8,2.9,169,-0.004,0
3333001,12.8,2.8,169,-0.004,0
3334001,12.8,2.8,169,-0.004,0
3335000,12.8,2.7,171,-0.004,0
3336000,12.8,2.6,173,-0.004,0
3337000,12.8,2.7,172,-0.004,0
3338000,12.8,2.8,173,-0.004,0
3339000,12.8,2.5,171,-0.004,0
3340000,12.8,2.6,169,-0.004,0
3340999,12.8,2.9,171,-0.004,0
3342000,12.8,3,171,-0.004,0
3343000,12.8,2.9,176,-0.004,0
3344000,12.8,2.9,174,-0.004,0
3345000,12.8,2.7,174,-0.004,0
3346000,12.8,2.6,173,-0.004,0
3346999,12.8,2.3,172,-0.004,0
3348000,12.8,2.5,173,-0.004,0
3348999,12.8,2.4,172,-0.004,0
3349999,12.8,2.4,172,-0.004,0
3351000,12.8,2.4,173,-0.004,0
3352000,12.8,2.3,173,-0.004,0
3352999,12.8,2.3,161,-0.004,0
3353999,12.8,2.2,173,-0.004,0
3354999,12.8,2.4,168,-0.004,0
3355999,12.8,2.4,169,-0.004,0
3357000,12.8,2.2,168,-0.004,0
3358000,12.8,2.3,169,-0.004,0
3358999,12.8,2.3,169,-0.004,0
3360000,12.8,2.3,166,-0.004,-0.002
3360999,12.8,2.2,168,-0.004,0
3362000,12.8,2.2,168,-0.004,0
3363000,12.8,2.2,168,-0.004,0
3364000,12.8,2.2,168,-0.004,0
3364999,12.8,2.2,168,-0.004,0
3365999,12.8,2.3,169,-0.004,0
3366999,12.8,2.2,172,-0.004,0
3367999,12.8,2.6,172,-0.004,0
3368999,12.8,2.5,182,-0.004,0
3369999,12.8,2.5,187,-0.004,0
3371000,12.8,2.3,183,-0.004,0
3371999,12.8,2.2,181,-0.004,0
3373000,12.8,2.3,178,-0.004,0
